50080, 0.178, 32.48,28.19
50140, 0.168, 32.48,28.12
50201, 0.203, 32.49,28.08
50262, 0.243, 32.55,28.18
50323, 0.213, 32.55,28.15
50384, 0.208, 32.55,28.14
50445, 0.215, 32.52,28.20
50506, 0.179, 32.51,28.21
50567, 0.152, 32.51,28.15
50628, 0.172, 32.50,28.18
50689, 0.166, 32.51,28.18
50749, 0.159, 32.44,28.20
50810, 0.142, 32.43,28.14
50871, 0.167, 32.43,28.18
50932, 0.156, 32.40,28.18
50992, 0.152, 32.36,28.19
51053, 0.141, 32.33,28.18
51114, 0.145, 32.27,28.07
51175, 0.212, 32.23,28.07
51236, 0.255, 32.26,28.16
51297, 0.228, 32.25,28.19
51357, 0.195, 32.25,28.17
51418, 0.185, 32.24,28.05
51479, 0.249, 32.26,28.14
51540, 0.237, 32.32,28.15
51601, 0.222, 32.39,28.15
51662, 0.216, 32.40,28.16
51723, 0.207, 32.41,28.21
51784, 0.167, 32.43,28.23
51844, 0.131, 32.46,28.15
51905, 0.154, 32.46,28.22
51965, 0.125, 32.40,28.07
52026, 0.196, 32.39,28.08
52086, 0.234, 32.36,28.11
52147, 0.246, 32.36,28.16
52208, 0.221, 32.39,28.25
52269, 0.157, 32.42,28.25
52329, 0.113, 32.39,28.17
52390, 0.132, 32.39,28.16
52451, 0.150, 32.39,28.14
52511, 0.169, 32.35,28.16
52572, 0.172, 32.41,28.18
52633, 0.164, 32.32,28.12
52694, 0.194, 32.33,28.12
52754, 0.210, 32.33,28.22
52815, 0.163, 32.30,28.21
52876, 0.142, 32.37,28.21
52937, 0.125, 32.32,28.22
52998, 0.106, 32.32,28.18
53058, 0.120, 32.33,28.21
53119, 0.109, 32.25,28.14
53180, 0.146, 32.23,28.08
53241, 0.201, 32.24,28.16
53301, 0.189, 32.21,28.18
53362, 0.170, 32.24,28.21
53422, 0.140, 32.23,28.18
53483, 0.144, 32.22,28.15
53543, 0.160, 32.22,28.17
53604, 0.159, 32.22,28.21
53665, 0.135, 32.25,28.14
53726, 0.159, 32.23,28.13
53787, 0.182, 32.19,28.09
53847, 0.220, 32.26,28.13
53908, 0.225, 32.24,28.16
53969, 0.207, 32.19,28.06
54029, 0.258, 32.24,28.05
54090, 0.297, 32.28,28.18
54151, 0.242, 32.36,28.15
54212, 0.230, 32.36,28.05
54273, 0.281, 32.43,28.13
54333, 0.267, 32.49,28.10
54394, 0.276, 32.49,28.07
54455, 0.302, 32.55,28.14
54516, 0.272, 32.58,28.07
54576, 0.301, 32.73,28.18
54637, 0.249, 32.77,28.18
54698, 0.219, 32.81,28.28
54759, 0.141, 32.87,28.23
54819, 0.119, 32.79,28.14
54880, 0.154, 32.86,28.24
54940, 0.115, 32.77,28.17
55000, 0.132, 32.73,28.16
55061, 0.147, 32.69,28.15
55121, 0.161, 32.62,28.13
55182, 0.181, 32.62,28.20
55242, 0.155, 32.55,28.21
55303, 0.132, 32.53,28.28
55364, 0.079, 32.51,28.27
55424, 0.047, 32.48,28.21
55484, 0.065, 32.41,28.18
55545, 0.091, 32.34,28.15
55606, 0.124, 32.33,28.17
55667, 0.132, 32.26,28.20
55728, 0.119, 32.18,28.18
55789, 0.122, 32.19,28.21
55850, 0.106, 32.20,28.15
55911, 0.135, 32.21,28.18
55972, 0.133, 32.16,28.19
56033, 0.129, 32.17,28.24
56093, 0.095, 32.10,28.15
56154, 0.128, 32.11,28.11
56215, 0.173, 32.08,28.24
56276, 0.123, 32.08,28.18
56336, 0.132, 32.13,28.17
56397, 0.140, 32.14,28.20
56457, 0.127, 32.09,28.18
56517, 0.132, 32.13,28.16
56578, 0.146, 32.14,28.19
56638, 0.136, 32.18,28.25
56699, 0.098, 32.17,28.23
56760, 0.084, 32.16,28.15
56821, 0.122, 32.12,28.12
56882, 0.164, 32.12,28.29
56942, 0.088, 32.06,28.20
57003, 0.096, 32.14,28.24
57064, 0.076, 32.09,28.20
57125, 0.087, 32.06,28.17
57186, 0.112, 32.07,28.23
57247, 0.088, 32.08,28.25
57307, 0.062, 32.01,28.12
57368, 0.122, 32.05,28.20
57429, 0.112, 32.00,28.14
57490, 0.141, 31.99,28.16
57551, 0.148, 32.01,28.22
57611, 0.120, 32.02,28.27
57672, 0.074, 32.02,28.24
57733, 0.060, 32.02,28.23
57794, 0.059, 32.00,28.25
57855, 0.041, 31.98,28.15
57915, 0.092, 31.96,28.13
57976, 0.134, 31.94,28.19
58036, 0.124, 31.94,28.21
58097, 0.112, 31.86,28.11
58158, 0.159, 31.84,28.13
58219, 0.182, 31.91,28.15
58279, 0.184, 31.93,28.25
58340, 0.129, 31.94,28.26
58401, 0.087, 32.07,28.26
58462, 0.059, 32.04,28.11
58523, 0.133, 32.04,28.21
58584, 0.118, 32.06,28.18
58654, 0.124, 32.00,28.13
58736, 0.158, 32.00,27.93
58818, 0.301, 32.07,27.89
58900, 0.413, 32.07,27.68
58982, 0.617, 32.21,27.86
59064, 0.644, 32.36,27.86
59146, 0.669, 32.64,28.00
59225, 0.605, 32.89,28.11
59307, 0.505, 33.21,27.96
59389, 0.528, 33.46,28.00
59471, 0.521, 33.57,28.07
59553, 0.473, 33.71,28.00
59632, 0.485, 33.71,28.04
59714, 0.470, 33.89,28.11
59796, 0.417, 33.96,28.14
59878, 0.361, 34.04,28.18
59960, 0.303, 34.11,28.18
60039, 0.263, 34.07,28.29
60121, 0.171, 34.00,28.14
60203, 0.196, 33.96,28.32
60285, 0.100, 33.79,28.25
60367, 0.081, 33.68,28.18
60449, 0.108, 33.50,28.11
60531, 0.165, 33.43,28.14
60613, 0.178, 33.39,28.21
60695, 0.144, 33.11,28.25
60777, 0.102, 33.00,28.18
60859, 0.118, 32.93,28.21
60938, 0.105, 32.96,28.18
61020, 0.118, 32.82,28.14
61102, 0.147, 32.82,28.29
61184, 0.080, 32.75,28.32
61266, 0.016, 32.68,28.21
61348, 0.039, 32.64,28.21
61430, 0.052, 32.57,28.04
61512, 0.166, 32.36,28.07
61594, 0.216, 32.29,28.04
61676, 0.272, 32.29,28.25
61758, 0.181, 32.32,28.11
61840, 0.213, 32.39,28.07
61922, 0.254, 32.32,28.04
62004, 0.302, 32.36,28.21
62086, 0.227, 32.46,28.00
62168, 0.310, 32.46,28.14
62250, 0.276, 32.57,28.18
62332, 0.235, 32.75,28.18
62414, 0.210, 32.79,28.18
62496, 0.193, 32.79,28.18
62578, 0.181, 32.79,28.14
62657, 0.194, 32.75,28.25
62739, 0.137, 32.64,28.11
62821, 0.186, 32.86,28.11
62903, 0.216, 32.61,28.07
62985, 0.256, 32.61,28.18
63067, 0.218, 32.64,28.14
63149, 0.217, 32.64,28.18
63231, 0.194, 32.57,28.11
63313, 0.223, 32.64,28.14
63395, 0.220, 32.64,28.21
63477, 0.175, 32.57,28.25
63559, 0.125, 32.68,28.18
63641, 0.136, 32.71,28.18
63723, 0.140, 32.75,28.11
63805, 0.186, 32.61,28.11
63887, 0.214, 32.57,28.11
63969, 0.232, 32.50,28.04
64051, 0.288, 32.57,28.14
64133, 0.260, 32.54,28.25
64215, 0.180, 32.57,28.21
64297, 0.151, 32.61,28.21
64379, 0.132, 32.61,28.14
64461, 0.161, 32.54,28.25
64543, 0.113, 32.71,28.14
64625, 0.148, 32.43,28.11
64707, 0.189, 32.57,28.25
64789, 0.130, 32.50,28.11
64871, 0.179, 32.46,28.07
64953, 0.231, 32.46,28.29
65035, 0.135, 32.46,28.00
65117, 0.248, 32.46,28.07
65199, 0.275, 32.46,28.11
65281, 0.273, 32.50,28.29
65363, 0.166, 32.61,28.18
65445, 0.164, 32.57,28.07
65527, 0.225, 32.54,28.14
65609, 0.220, 32.61,28.11
65691, 0.239, 32.61,28.21
65773, 0.187, 32.68,28.14
65855, 0.197, 32.71,28.18
65937, 0.182, 32.68,28.21
66019, 0.150, 32.54,28.11
66101, 0.194, 32.54,28.21
66183, 0.156, 32.50,28.14
66265, 0.176, 32.50,28.07
66347, 0.230, 32.46,28.04
66429, 0.286, 32.50,28.25
66505, 0.194, 32.46,28.18
66565, 0.182, 32.48,28.24
66625, 0.135, 32.49,28.23
66685, 0.114, 32.50,28.24
66746, 0.089, 32.50,28.20
66806, 0.097, 32.49,28.17
66866, 0.121, 32.49,28.18
66926, 0.130, 32.46,28.19
66986, 0.128, 32.40,28.17
67046, 0.139, 32.41,28.17
67106, 0.144, 32.36,28.22
67166, 0.120, 32.35,28.15
67226, 0.142, 32.33,28.22
67286, 0.116, 32.27,28.16
67346, 0.138, 32.27,28.13
67406, 0.166, 32.28,28.15
67466, 0.171, 32.24,28.16
67526, 0.170, 32.23,28.13
67586, 0.188, 32.22,28.16
67646, 0.185, 32.23,28.15
67706, 0.188, 32.27,28.14
67766, 0.198, 32.28,28.18
67826, 0.180, 32.29,28.13
67886, 0.201, 32.30,28.16
67946, 0.192, 32.36,28.18
68006, 0.179, 32.38,28.15
68066, 0.186, 32.38,28.18
68126, 0.175, 32.38,28.16
68186, 0.176, 32.39,28.15
68246, 0.181, 32.43,28.19
68306, 0.162, 32.39,28.12
68366, 0.195, 32.42,28.13
68426, 0.207, 32.41,28.18
68486, 0.188, 32.43,28.13
68555, 0.204, 32.41,28.09
68637, 0.240, 32.46,28.07
68719, 0.272, 32.64,28.00
68801, 0.336, 32.50,28.14
68883, 0.293, 32.64,28.07
68965, 0.310, 32.75,28.07
69047, 0.322, 32.71,28.07
69129, 0.330, 32.75,28.18
69211, 0.272, 32.79,28.04
69293, 0.321, 32.75,28.04
69375, 0.352, 32.86,28.11
69457, 0.329, 33.04,28.18
69539, 0.273, 32.86,28.04
69621, 0.323, 32.96,28.14
69703, 0.289, 32.96,28.11
69782, 0.290, 32.93,28.11
69864, 0.289, 32.96,28.14
69946, 0.268, 33.00,28.25
70028, 0.189, 33.04,28.11
70110, 0.225, 33.04,28.25
70192, 0.159, 32.93,28.14
70274, 0.181, 32.93,28.18
70356, 0.172, 32.93,28.14
70438, 0.187, 32.79,28.07
70520, 0.238, 32.71,28.07
70602, 0.271, 32.61,28.04
70684, 0.314, 32.64,28.21
70766, 0.235, 32.61,28.14
70848, 0.231, 32.61,28.21
70930, 0.184, 32.68,28.11
71012, 0.219, 32.68,28.14
71091, 0.218, 32.75,28.14
71173, 0.217, 32.71,28.21
71255, 0.173, 32.75,27.96
71337, 0.296, 32.79,28.14
71419, 0.265, 32.75,28.14
71501, 0.248, 32.82,28.11
71583, 0.259, 32.89,28.18
71665, 0.223, 32.79,28.11
71747, 0.244, 32.89,28.14
71829, 0.235, 32.82,28.29
71911, 0.143, 32.89,28.32
71993, 0.064, 32.82,28.14
72075, 0.119, 32.89,28.11
72157, 0.171, 32.79,28.11
72232, 0.204, 32.71,28.21
72292, 0.161, 32.59,28.21
72352, 0.138, 32.52,28.22
72414, 0.119, 32.42,28.21
72474, 0.113, 32.42,28.16
72535, 0.133, 32.34,28.18
72596, 0.135, 32.26,28.20
72657, 0.122, 32.24,28.20
72718, 0.118, 32.19,28.17
72778, 0.129, 32.14,28.15
72839, 0.153, 32.10,28.15
72900, 0.168, 32.08,28.20
72961, 0.147, 32.05,28.22
73021, 0.120, 32.05,28.23
73082, 0.100, 32.05,28.17
73143, 0.118, 32.06,28.19
73204, 0.118, 32.01,28.15
73264, 0.146, 32.00,28.15
73325, 0.163, 32.00,28.16
73386, 0.168, 31.97,28.08
73447, 0.220, 31.97,28.16
73507, 0.205, 31.97,28.11
73568, 0.225, 32.02,28.16
73629, 0.211, 32.02,28.16
73690, 0.202, 32.05,28.20
73751, 0.173, 32.09,28.20
73811, 0.151, 32.05,28.13
73872, 0.182, 32.13,28.12
73933, 0.207, 32.10,28.13
73994, 0.213, 32.12,28.09
74055, 0.245, 32.16,28.08
74115, 0.273, 32.17,28.10
74176, 0.278, 32.16,28.06
74237, 0.303, 32.26,28.06
74298, 0.320, 32.27,28.11
74358, 0.304, 32.31,28.13
74419, 0.281, 32.41,28.10
74479, 0.288, 32.45,28.10
74540, 0.292, 32.51,28.11
74601, 0.288, 32.55,28.09
74662, 0.299, 32.62,28.13
74723, 0.279, 32.67,28.13
74783, 0.266, 32.72,28.08
74844, 0.292, 32.75,28.14
74905, 0.270, 32.78,28.16
74965, 0.246, 32.81,28.11
75026, 0.258, 32.79,28.16
75087, 0.234, 32.80,28.10
75148, 0.256, 32.79,28.12
75209, 0.256, 32.78,28.12
75269, 0.259, 32.82,28.12
75330, 0.258, 32.79,28.12
75391, 0.261, 32.76,28.13
75451, 0.252, 32.77,28.14
75512, 0.243, 32.81,28.15
75573, 0.234, 32.79,28.10
75634, 0.256, 32.76,28.14
75694, 0.245, 32.74,28.18
75755, 0.213, 32.76,28.13
75816, 0.225, 32.72,28.08
75876, 0.259, 32.73,28.08
75937, 0.284, 32.73,28.13
75998, 0.266, 32.74,28.17
76059, 0.231, 32.71,28.10
76119, 0.251, 32.70,28.11
76180, 0.259, 32.76,28.10
76241, 0.268, 32.72,28.16
76302, 0.242, 32.76,28.12
76362, 0.251, 32.72,28.11
76423, 0.260, 32.74,28.03
76484, 0.310, 32.72,28.06
76545, 0.325, 32.74,28.11
76605, 0.308, 32.74,28.13
76666, 0.284, 32.79,28.10
76727, 0.287, 32.81,28.18
76788, 0.243, 32.84,28.10
76848, 0.264, 32.85,28.15
76909, 0.248, 32.82,28.11
76970, 0.259, 32.84,28.08
77030, 0.283, 32.82,28.05
77091, 0.315, 32.86,28.12
77152, 0.298, 32.83,28.06
77213, 0.319, 32.88,28.08
77273, 0.323, 32.85,28.09
77334, 0.322, 32.93,28.13
77395, 0.294, 32.92,28.10
77455, 0.298, 32.97,28.09
77516, 0.307, 32.97,28.10
77577, 0.302, 33.01,28.12
77638, 0.292, 33.01,28.08
77699, 0.310, 33.00,28.14
77759, 0.282, 33.01,28.06
77820, 0.314, 33.03,28.15
77881, 0.278, 33.02,28.15
77941, 0.259, 33.03,28.13
78002, 0.257, 33.03,28.12
78063, 0.258, 33.08,28.15
78124, 0.245, 33.03,28.11
78185, 0.257, 33.02,28.16
78245, 0.236, 33.02,28.12
78306, 0.243, 32.98,28.15
78367, 0.230, 32.99,28.12
78434, 0.243, 32.95,28.05
78509, 0.292, 32.99,28.08
78570, 0.303, 32.93,28.17
78638, 0.259, 32.92,28.16
78699, 0.238, 32.94,28.14
78759, 0.234, 32.97,28.11
78819, 0.250, 32.97,28.12
78879, 0.255, 32.95,28.13
78939, 0.253, 32.98,28.12
78999, 0.255, 32.96,28.05
79059, 0.301, 32.96,28.08
79120, 0.307, 32.90,28.15
79180, 0.275, 32.96,28.13
79240, 0.265, 32.98,28.12
79300, 0.267, 32.98,28.12
79360, 0.267, 33.00,28.06
79420, 0.302, 32.99,28.12
79480, 0.290, 33.00,28.09
79540, 0.297, 32.99,28.10
79600, 0.295, 33.00,28.12
79660, 0.286, 33.01,28.08
79720, 0.300, 33.02,28.16
79780, 0.264, 33.03,28.16
79840, 0.240, 33.02,28.08
79900, 0.273, 33.01,28.13
79960, 0.263, 32.98,28.17
80020, 0.235, 32.99,28.12
80080, 0.244, 33.02,28.11
80140, 0.257, 32.99,28.12
80200, 0.257, 32.97,28.12
80260, 0.257, 32.96,28.12
80320, 0.260, 32.93,28.14
80380, 0.249, 32.92,28.18
80440, 0.217, 32.94,28.20
80501, 0.187, 32.93,28.16
80561, 0.187, 32.90,28.11
80621, 0.216, 32.82,28.12
80681, 0.231, 32.80,28.07
80741, 0.270, 32.74,28.03
80801, 0.318, 32.73,28.09

